tconst	averageRating	numVotes
tt1441919	6.5	69
tt1441951	6.8	22143
tt1441952	6.8	68838
tt14419876	7.1	782
tt1442046	7.2	8
tt1442065	7.7	19829
tt14423692	6.5	431
tt1442437	8.5	534900
tt14424482	5.6	43
tt1442540	5.5	23
tt14425504	7.7	8
tt1442567	7.5	17
tt1442571	6.3	8747
tt1442580	6.7	858
tt14426128	7.6	187
tt1442621	7.6	68
tt14426644	7.9	564
tt14428598	7.2	8460
tt14428606	7.1	4427
tt14431560	6.6	5
tt14432268	5.7	11
tt14435140	6.4	4401
tt14435150	6.6	3683
tt14435168	5.7	3821
tt1443564	6.2	96
tt1443617	5.7	12
tt14437510	8.9	4549
tt14437926	9.4	5
tt14438484	7.1	464
tt14438486	6.8	17
tt14438964	6.8	12554
tt14439050	7.8	390
tt14439896	6.5	35694
tt14440092	7.7	187
tt14440390	5.9	876
tt14440854	6.3	55
tt14442054	4.7	841
tt1444306	7.4	106
tt1444311	3.6	18
tt14443260	4.9	786
tt1444423	8.2	9523
tt14444726	7.4	108681
tt14445366	5.2	443
tt1444549	7.7	9
tt1444550	6.4	8
tt14445502	5.5	707
tt1444551	6.7	9
tt14446392	6.3	40
tt14449404	5.5	8
tt14449414	5.4	8
tt14449740	7.6	114
tt14450632	5.5	8
tt1445148	7.1	9
tt14451812	5.0	258
tt1445206	7.0	79
tt1445208	6.3	1179
tt14452152	5.7	1332
tt1445253	7.0	9
tt1445255	7.6	8
tt1445256	6.6	7
tt1445324	6.3	14
tt1445367	7.8	16
tt14454100	5.1	91
tt14454856	9.5	15
tt14454876	6.0	14989
tt14456350	6.4	15171
tt14456392	6.5	13
tt14456880	5.1	546
tt14456928	6.1	19
tt14457130	8.5	646
tt14458442	6.5	20159
tt14460684	7.5	6694
tt1446106	7.9	34
tt1446166	5.2	23
tt1446192	7.2	207910
tt14463132	8.8	1432
tt14463136	9.3	2213
tt14463484	5.5	24685
tt14463542	6.8	3990
tt14463552	5.9	3443
tt14463608	6.2	1806
tt14464656	6.6	16
tt1446479	6.6	358
tt1446491	6.6	39
tt1446549	6.1	29
tt14465894	5.8	5984
tt14465966	7.0	177
tt14466338	6.8	4636
tt1446695	5.8	1150
tt1446714	7.0	692919
tt1446823	7.8	23
tt14469570	7.6	117
tt14471346	7.6	948
tt14472156	5.0	6333
tt14472246	7.6	640
tt14473438	8.0	129
tt1447351	7.9	964
tt1447369	7.9	57
tt14474520	8.6	5
tt14474588	6.5	2303
tt1447465	7.8	29
tt1447508	7.4	13138
tt14476850	7.8	6
tt1447784	5.6	322
tt14477930	6.7	9
tt14477980	7.5	49
tt1447826	7.8	208
tt14478282	7.3	47
tt14478356	9.6	5
tt14479480	7.2	5540
tt14479746	6.1	8319
tt1447981	5.1	4060
tt14479956	6.1	82
tt14482414	5.2	30124
tt14482824	8.6	10
tt14483032	7.4	154
tt14483750	6.3	18
tt14483780	6.3	27
tt1448608	6.0	111
tt1448638	7.4	18
tt14486678	5.4	7064
tt14486722	6.7	5058
tt1448754	6.2	79465
tt1448755	6.4	140572
tt14488926	6.5	6
tt14489582	7.7	621
tt14489590	9.3	1046
tt14490002	8.4	53
tt14490022	8.9	60
tt14490038	6.7	7
tt14490546	7.3	1637
tt14490706	6.5	22573
tt1449089	7.3	30
tt1449283	7.1	30549
tt1449288	5.9	11
tt14494806	5.5	262
tt14494894	6.7	437
tt14494898	5.1	64
tt14494902	8.8	21
tt14494938	5.7	6061
tt14494944	7.1	373
tt1449515	8.2	8
tt14495154	7.5	323
tt14495194	3.5	59
tt14495238	7.7	58
tt14495502	7.8	6
tt14496276	6.7	13
tt14496648	7.8	8
tt14496676	7.5	24
tt14498218	6.9	121
tt1449854	7.2	375
tt1449918	7.6	39
tt1450152	6.6	40
tt14502728	6.5	9290
tt14503370	5.2	38
tt14503378	7.2	22
tt14503918	6.3	747
tt14504008	8.6	520
tt1450537	7.7	175
tt1450638	5.0	81
tt14506528	6.2	10578
tt1450751	6.5	244
tt14508032	6.6	21
tt14508748	8.8	5
tt14509130	6.7	13097
tt14509314	7.8	136
tt1450967	7.1	16
tt14510144	7.4	291
tt1451183	7.3	18
tt14512538	7.7	11258
tt14513058	2.7	18
tt14513882	5.9	12
tt1451395	6.4	427
tt1451417	7.0	27
tt14514560	9.3	16
tt1451473	7.1	8
tt1451526	7.7	29
tt14515582	5.2	53
tt1451559	7.4	701
tt1451593	8.0	49
tt1451631	7.0	260
tt14516716	7.3	32
tt1451760	6.9	11
tt1451800	5.8	75
tt14518136	7.1	1318
tt14518284	7.0	13178
tt14518486	8.4	12
tt14518502	8.6	406
tt14518692	7.3	5978
tt14518756	8.3	28110
tt14518874	4.8	18
tt14520492	7.0	6
tt14521540	7.1	18
tt14521830	5.3	96
tt14523580	6.8	21
tt14524712	8.1	39932
tt14525952	6.3	9
tt14526170	1.1	13
tt14526750	8.6	13
tt14527628	7.4	78
tt14527660	9.1	9
tt14527836	6.7	5925
tt14527900	3.4	9
tt1452805	7.7	832
tt1452807	7.7	837
tt14532148	6.8	6
tt1453239	6.5	321
tt14532776	7.8	466
tt14533970	8.5	15822
tt1453405	7.2	421030
tt1453448	7.9	18
tt14537060	3.0	574
tt14537248	6.4	38352
tt14537540	4.3	228
tt1453944	6.2	170
tt1453948	6.6	24
tt14539654	7.1	40
tt14539740	6.0	132549
tt14539744	6.9	7108
tt14540150	8.6	15
tt1454029	8.1	525308
tt14540764	6.7	583
tt14540838	9.5	13
tt14540892	6.8	2771
tt14540924	5.5	492
tt14542504	6.5	1821
tt14544340	9.2	7
tt1454468	7.7	895591
tt14545120	8.0	5
tt14545182	7.2	9
tt1454539	7.3	160
tt1454545	7.5	2964
tt14545510	7.1	33
tt1454700	7.1	511
tt1454722	9.2	32
tt14547524	5.7	2103
tt14547850	9.1	14
tt1454907	5.4	650
tt14549270	5.5	4523
tt14549420	7.9	36
tt14549466	5.8	46483
tt14549558	5.6	1118
tt1455033	8.0	7
tt14550346	6.4	4370
tt1455256	8.5	15
tt1455336	7.5	38
tt14556190	2.5	179
tt14556392	6.7	770
tt14558176	8.2	13
tt14558320	8.5	792
tt1455841	7.9	97
tt1455915	8.4	13
tt14559822	7.6	416
tt14561712	7.3	21165
tt14562030	8.8	15
tt14562448	9.4	14
tt14562610	7.0	10
tt14562718	8.1	93
tt1456635	6.8	93876
tt1456660	7.3	2986
tt1456687	6.3	11
tt1456772	7.9	294
tt1456941	6.1	32691
tt14570440	7.8	7544
tt14570572	7.9	77
tt14571020	5.9	43
tt14572514	7.9	4514
tt14573918	4.7	150
tt14574100	7.8	116
tt14574462	5.6	103
tt14574468	7.2	85
tt14575182	4.2	8
tt14575844	7.5	5646
tt14575852	7.7	5052
tt14576066	8.1	260
tt1457676	7.2	15
tt1457767	7.5	616362
tt14578730	7.6	937
tt14578784	7.5	115
tt1457924	8.4	1663
tt14579260	7.3	10
tt14579330	7.5	4968
tt1458097	7.4	22
tt1458169	5.9	40918
tt1458175	7.3	214637
tt1458272	7.3	56
tt14583568	7.9	23
tt1458363	7.6	239
tt14583750	8.9	50
tt1458450	7.4	11
tt1458527	7.3	666
tt14585564	5.4	32
tt14585902	3.9	108
tt1458603	6.4	41
tt14586084	8.2	1919
tt14586112	7.3	32
tt1458627	5.9	22
tt1458637	5.8	6
tt14586452	7.6	110
tt14586688	7.5	24
tt1458670	8.2	15
tt14586992	6.9	96
tt1458730	7.0	33
tt1458782	5.6	13
tt14590210	6.6	1089
tt1459064	6.1	61
tt14590760	6.8	6
tt14591950	6.2	11
tt14592064	6.0	24072
tt14592948	6.5	15906
tt14594354	3.7	7
tt1459579	8.0	66
tt1459610	8.3	27
tt14596414	7.9	3594
tt14596744	9.5	1781
tt14596748	8.8	1359
tt14597982	7.6	221
tt14598218	7.2	10
tt14598598	6.9	3428
tt14598840	5.9	273
tt14599272	3.3	20
tt14599612	4.8	9
tt14599794	6.4	28
tt14599796	6.4	9
tt14599922	7.2	11
tt14599930	6.9	198
tt14599938	6.6	3987
tt1460003	4.9	63
tt1460160	7.6	18
tt1460161	7.8	16
tt14603390	7.1	25
tt14603402	4.0	69
tt14603848	6.9	1999
tt14604540	6.3	9
tt14604862	6.4	2191
tt14604878	5.9	1690
tt14604882	4.2	2535
tt14604884	6.2	1888
tt14605206	6.4	5
tt14605258	7.2	657
tt1460534	8.5	704
tt14605652	9.3	84
tt14606008	6.5	27
tt14606166	6.8	11
tt14607434	7.8	10
tt14607438	8.8	11
tt14608250	6.7	11
tt14608798	4.3	13
tt14608846	5.8	20
tt14609428	8.0	8298
tt14609588	8.3	692
tt14609800	7.6	11
tt14609806	7.6	10
tt1461092	7.1	48
tt14611368	5.3	479
tt1461238	7.9	1583
tt14612458	7.0	160
tt14612462	5.2	112
tt1461294	6.7	133
tt1461312	7.2	10113
tt1461331	8.0	79
tt14614360	7.9	580
tt14614892	7.1	18436
tt14615112	8.0	59
tt1461676	7.9	208
tt14616766	6.7	7
tt1461688	6.7	7
tt14617184	6.4	18
tt14618000	9.1	14
tt14618236	7.8	12
tt14618242	7.7	7
tt1461906	8.7	6199
tt1462041	6.0	71069
tt1462054	6.2	5572
tt14622994	7.7	166
tt14623056	7.5	82
tt1462411	5.7	2193
tt14625298	6.0	117
tt14625460	7.0	16
tt1462682	8.4	13
tt1462697	5.3	89
tt1462715	5.4	13
tt1462758	7.0	175666
tt1462764	6.5	230467
tt1462769	6.6	50128
tt1462845	6.1	69
tt1462900	6.6	38457
tt1462901	5.6	7704
tt14630144	1.7	34
tt14630258	1.6	37
tt14631452	9.0	12
tt1463167	6.3	161
tt14631964	8.1	22
tt14632020	7.8	20
tt14632036	6.9	38
tt14632108	8.4	16
tt14632172	8.1	14
tt14632230	9.2	21
tt14632324	8.5	14
tt14633388	7.8	833
tt1463564	7.2	62
tt1463565	7.8	61
tt1463575	9.2	7
tt14636214	5.5	4766
tt14637018	5.5	10
tt14637214	8.0	33
tt14637290	4.7	6765
tt14637310	7.9	17
tt14637884	6.5	416
tt14637930	4.4	231
tt1463847	8.4	5
tt1463849	7.5	6
tt14640064	7.6	1159
tt14640242	6.2	5347
tt1464098	6.9	19
tt14641542	7.7	19237
tt1464174	4.5	31170
tt14641788	6.8	117128
tt1464191	6.2	3402
tt14642910	6.9	854
tt1464335	6.3	296101
tt14643526	8.6	17
tt14644364	4.8	14
tt14644738	7.3	35
tt1464540	6.1	252301
tt14647404	6.0	8254
tt14647760	8.0	2363
tt1464799	2.3	12
tt1464931	8.1	10
tt14649602	7.9	93
tt14650054	6.5	10068
tt14650868	6.2	22
tt1465102	5.5	238
tt14652474	5.2	261
tt1465400	5.9	19
tt1465407	6.4	20
tt1465477	7.5	27
tt1465490	5.9	375
tt14655298	5.7	459
tt14655396	6.8	7
tt1465563	8.3	19
tt14655752	7.4	8
tt1465647	7.9	73
tt1465723	5.5	7
tt14659496	8.7	65923
tt14659890	7.2	18
tt1466062	6.5	29
tt1466080	6.0	21
tt14661396	7.6	75065
tt14661782	7.3	24
tt14661820	6.9	19
tt14663154	5.9	334
tt14663242	8.7	12
tt1466377	4.2	9
tt14663936	3.5	55
tt14664050	8.6	24
tt14664084	8.1	49
tt14664414	8.2	50907
tt1466515	7.4	8
tt14665190	8.4	15
tt1466547	5.9	25
tt14667454	8.3	684
tt14667914	6.2	13
tt14668094	9.2	16
tt1466819	8.1	11
tt14668630	6.1	17900
tt14670820	6.4	753
tt14670886	8.2	284
tt14670906	8.5	85
tt14670968	7.5	196
tt14671580	8.7	1178
tt14671620	7.1	653
tt1467241	7.1	61
tt14674978	6.6	7
tt1467499	7.7	16
tt1467500	7.5	15
tt14675096	7.0	11
tt14675734	6.0	10
tt14676006	5.5	28
tt1467629	7.7	5959
tt1467641	7.9	6005
tt14677092	6.6	1389
tt14677104	7.0	1379
tt14677734	6.6	11
tt14679652	5.6	6
tt1468039	7.2	13
tt14680940	7.8	183
tt14681390	7.7	1994
tt14681564	5.7	44
tt14681662	7.3	66
tt14681732	6.8	6613
tt14681800	7.6	133
tt14682074	7.7	66
tt14682800	6.3	4796
tt14682882	6.4	67
tt14683620	7.6	150
tt14683626	7.0	161
tt14683804	7.8	164
tt14684086	6.7	530
tt14684116	5.4	65
tt14684608	7.8	13
tt1468507	7.4	48
tt1468535	6.2	12
tt1468705	6.1	136
tt14687194	4.5	192
tt1468737	6.9	150
tt14687370	6.1	564
tt1468738	8.0	12
tt14687418	4.6	5246
tt1468779	6.8	740
tt14689620	6.4	9837
tt14689994	8.1	13
tt14690474	8.3	777
tt14690802	6.8	1017
tt14691382	6.8	1723
tt14691386	7.3	9
tt1469242	6.3	86
tt14692498	3.2	10
tt14692528	7.0	112
tt1469304	5.5	217199
tt1469411	6.8	19
tt1469492	7.8	15
tt14695136	7.4	24
tt1469855	7.3	8
tt1469890	8.6	42
tt1469946	8.5	34
tt1469973	3.1	31
tt1470005	8.8	24
tt1470020	5.6	608
tt1470023	5.6	49877
tt14700918	4.2	31
tt14700948	5.9	4849
tt14701024	6.8	185
tt14701130	8.0	26
tt1470171	5.1	6856
tt14702510	4.6	12
tt1470318	7.2	239
tt14703922	8.2	926
tt14703940	7.7	814
tt1470512	8.4	21
tt1470514	8.4	19
tt14706578	4.6	327
tt1470702	6.7	13
tt14707394	7.1	18
tt1470741	7.3	12
tt14708616	7.8	34
tt1470942	7.2	94
tt14709476	7.4	15
tt1471219	7.2	309
tt1471226	7.0	58
tt14712300	7.8	38
tt14712838	6.9	1167
tt14713670	7.4	48
tt14714434	5.4	7
tt14714548	6.2	27
tt14714980	5.2	15931
tt14715170	5.3	33749
tt14716434	6.5	450
tt14718268	6.8	1420
tt14718808	8.2	22
tt14719276	3.3	3469
tt14719590	7.1	1464
tt14719882	7.3	51
tt14720218	6.7	791
tt1472147	7.4	25
tt14721610	7.4	164
tt14721986	7.3	1107
tt1472211	6.1	35
tt14722262	9.5	6
tt14722478	8.8	17
tt14722598	4.7	1197
tt14723106	8.2	68
tt1472509	5.9	20
tt1472557	6.1	10
tt1472583	4.2	633
tt1472584	4.6	21519
tt14726510	4.8	2182
tt14727006	5.2	38
tt1472776	9.3	18
tt14728174	5.7	11
tt14728446	5.4	11
tt14728722	6.2	19
tt14729274	6.6	11
tt14729728	7.2	60
tt14731142	5.6	8930
tt14731504	7.5	501
tt14732266	7.0	18
tt14732300	7.3	17
tt1473343	6.5	44
tt14733436	6.9	30
tt1473397	5.3	3770
tt14734064	7.2	7
tt14734586	8.3	38
tt14734946	8.2	20
tt14735160	5.4	1286
tt1473525	6.6	7
tt14735382	6.6	2101
tt1473832	6.4	90782
tt14738778	6.7	74
tt1473894	7.2	7
tt14740326	4.3	229
tt14740712	8.5	12
tt14740940	6.9	67
tt1474276	7.4	33788
tt14742878	7.0	214
tt1474288	7.4	338
tt1474305	7.7	9
tt1474306	7.8	1990
tt1474465	7.6	11
tt1474477	8.9	10
tt1474485	6.6	6
tt1474684	8.4	162851
tt14746934	7.7	1510
tt14747284	7.0	6
tt1474871	6.4	18
tt14748716	7.8	5
tt14750070	7.4	1029
tt1475156	7.2	5
tt1475159	5.0	7
tt14752318	6.0	9
tt14752356	5.2	6
tt1475250	8.1	9
tt14753732	8.5	13
tt14753864	1.0	13
tt1475429	6.3	38
tt1475543	7.5	583
tt14757872	6.5	10210
tt14758570	6.2	29
tt1475914	8.1	1312
tt14759406	7.1	4661
tt1475953	7.5	484
tt14760356	6.9	11
tt14760960	2.2	204
tt14761474	9.3	26
tt14765536	8.2	14
tt14766058	5.8	113
tt14766654	5.1	36
tt14766956	6.5	3718
tt14766984	7.2	37
tt1476871	6.6	18
tt14769324	7.0	616
tt1476938	8.3	12
tt14772912	7.5	219
tt1477305	7.3	94
tt14773144	8.2	5
tt14773272	10.0	10
tt14773642	5.1	1607
tt14773990	5.7	392
tt14774798	9.3	23
tt1477534	7.6	1026
tt1477593	5.9	10
tt1477594	6.1	10
tt1477602	6.6	8
tt1477655	7.5	16
tt1477680	6.6	53
tt14776894	6.3	691
tt14776918	7.0	1628
tt1477715	7.2	43030
tt1477834	6.8	550018
tt1477837	6.3	40913
tt1477855	5.9	12689
tt14778864	7.4	486
tt14778884	5.8	516
tt14780052	8.0	217
tt1478012	7.8	2479
tt14781036	5.5	24042
tt14781176	5.4	5281
tt1478304	6.5	37
tt1478314	6.5	121
tt1478338	6.8	323676
tt14785192	6.2	162
tt1478522	9.1	46
tt14786640	6.4	174
tt14786870	8.7	23
tt14786874	8.5	16
tt1478839	7.6	47755
tt1478845	6.3	33
tt1478964	6.6	115257
tt14792634	7.8	73
tt14792880	6.9	8
tt14793462	9.6	692
tt14793726	4.2	67
tt1479705	9.2	9
tt1479741	6.8	19
tt1479780	5.2	30
tt14799376	8.0	949
tt14799394	8.5	930
tt1479964	7.5	10
tt1479980	6.8	5
tt1480054	8.9	13
tt14801954	7.7	8
tt1480199	6.6	18
tt14802334	6.1	30
tt1480335	7.9	17
tt1480340	7.4	768
tt1480398	8.3	93
tt14804152	8.9	8
tt1480656	5.1	51983
tt1480682	7.1	11
tt14807348	6.4	8190
tt14810368	7.4	10
tt1481123	8.1	144
tt14812990	8.1	1446
tt14813182	5.7	1219
tt14813212	4.5	12729
tt14813966	5.7	5824
tt1481467	7.8	9
tt14815356	6.9	32
tt1481572	6.7	30950
tt1481595	7.9	31
tt1481597	7.8	25
tt14816564	6.4	19
tt1481693	7.9	23
tt14817272	5.7	35573
tt14818242	6.5	165
tt14818266	7.3	317
tt14818334	7.2	52
tt14818618	7.4	383
tt14818798	6.7	27
tt14818800	6.3	27
tt14819828	8.1	39940
tt14820500	7.2	1723
tt14820586	1.0	14
tt14821150	7.4	10811
tt14821770	6.6	74
tt14821886	5.7	581
tt14822200	6.8	85
tt1482383	6.6	20
tt1482437	6.1	27
tt1482459	6.4	142542
tt14824590	5.5	18215
tt14824600	6.3	38920
tt14824746	6.3	82
tt14824792	7.9	38535
tt14825950	7.0	2199
tt14826022	5.5	66908
tt14827288	7.3	55
tt1483010	5.9	338
tt1483013	7.0	583131
tt14830850	7.9	1199
tt14832056	5.0	1628
tt14832996	7.4	12416
tt1483311	6.7	39
tt1483324	6.5	9639
tt14833612	7.5	23557
tt14834542	7.1	2612
tt14835184	8.7	38
tt1483710	8.2	29
tt1483777	5.4	16
tt14837856	7.0	177
tt1483797	7.5	20485
tt1483798	7.2	22
tt1483861	7.6	10
tt14840432	8.3	20
tt14841962	5.7	51
tt1484325	8.1	2033
tt1484329	8.0	1748
tt1484351	7.6	16
tt1484417	8.0	2949
tt1484521	4.0	1151
tt14845434	8.5	89
tt14845584	7.8	30
tt1484567	7.2	418
tt1484581	8.0	165
tt14845950	3.3	1213
tt14846026	6.9	116643
tt14846048	6.3	48
tt14846302	5.5	15
tt1484637	7.8	51
tt14848554	6.3	34
tt14849038	3.8	3283
tt14849194	7.9	243895
tt14849458	6.6	166
tt14849626	4.8	1382
tt1484983	8.1	153
tt1485093	6.7	15
tt1485096	1.8	386
tt1485135	6.6	5
tt1485235	6.9	14
tt1485240	6.6	14
tt1485245	7.5	121
tt14852624	5.6	11149
tt14852808	6.5	92193
tt14852986	6.8	60
tt14853778	6.7	496
tt1485385	7.9	958
tt1485405	6.8	55
tt14854750	9.1	51
tt1485497	7.1	12
tt14856362	5.2	759
tt14856552	8.2	206
tt14856788	7.2	48
tt14856998	5.9	2886
tt1485749	7.1	4566
tt1485756	6.2	16
tt14857602	7.5	694
tt1485796	7.5	343577
tt14857994	8.4	1022
tt14858012	8.6	32
tt1485814	7.5	589
tt14858658	6.5	126048
tt14858664	4.7	161
tt14858976	7.2	558
tt14859224	7.4	3129
tt14859416	7.4	14454
tt14859874	5.6	640
tt14861056	6.2	39
tt1486160	9.0	12
tt1486161	8.8	14
tt1486185	5.4	119169
tt1486192	6.4	90175
tt1486193	5.6	14621
tt14864632	6.4	8
tt14864674	7.2	69
tt14865290	6.8	2211
tt14865406	3.9	16088
tt1486567	7.8	8
tt14866442	6.6	1502
tt14866710	4.8	2754
tt14866994	7.5	475
tt1486746	8.8	18
tt1486809	5.3	8
tt1486834	6.8	84178
tt14870574	6.3	52
tt14872108	6.8	130
tt14872806	5.9	695
tt14873400	4.9	71
tt14873444	4.8	18
tt14873978	7.7	12
tt14874270	7.9	13
tt1487445	7.1	26
tt1487446	6.8	17
tt1487741	7.8	5879
tt14878070	6.0	474
tt1487819	7.5	11
tt14878748	6.5	6
tt1487924	5.5	129
tt14880258	5.0	2050
tt14880386	9.9	74
tt14880428	5.5	58
tt1488225	7.4	58
tt1488411	7.8	19
tt1488555	6.3	203879
tt1488602	3.1	180
tt1488606	6.5	160062
tt14887812	3.5	17
tt1488984	9.1	7016
tt1489019	8.0	16
tt14891034	6.6	97
tt14892216	6.7	1306
tt14893290	9.0	18
tt14898776	6.4	83
tt14898794	5.8	4658
tt14898840	6.1	12
tt1489887	7.1	139434
tt1489889	6.3	236112
tt14899624	7.3	25957
tt1489990	7.3	9
tt1490006	8.4	12
tt1490017	7.7	412240
tt14900420	6.1	89
tt14900766	7.2	12
tt1490107	7.8	364
tt14902484	5.3	737
tt14904490	7.1	10
tt1490574	9.4	8
tt1490687	7.1	26
tt1490710	6.5	7
tt14907358	6.2	406
tt14909040	4.3	47
tt14909168	7.1	34
tt14909862	5.8	11
tt14915178	9.6	9
tt14915544	6.9	109
tt14915608	5.5	2395
tt14916052	5.5	340
tt14916626	7.4	99
tt1491723	8.0	447
tt14917354	5.3	931
tt1491967	7.7	128
tt1491969	7.6	154
tt1491971	7.9	152
tt1491974	7.7	141
tt1491976	7.6	138
tt14921100	7.4	11
tt14921654	8.9	465
tt14922184	6.1	32
tt14922556	8.4	4714
tt14922558	6.2	21
tt14922584	4.8	425
tt14922926	4.7	37
tt14923008	5.0	7575
tt14923260	5.6	8072
tt14927202	7.2	66
tt1492728	2.4	127
tt14928826	7.5	343
tt1493071	6.1	26
tt1493099	4.4	140
tt1493217	7.9	17
tt14932636	8.6	839
tt1493268	8.1	25
tt14933680	6.8	9
tt14934256	8.0	6
tt14936146	8.0	2832
tt14937820	5.3	36
tt14938014	6.0	36
tt1493844	7.1	12
tt1493965	5.8	34
tt1493984	8.2	1711
tt14940012	7.1	22
tt1494052	7.7	10
tt14941050	6.7	30
tt14941222	6.3	1303
tt14941698	6.0	2473
tt1494618	4.7	25
tt14946262	3.7	63
tt14946382	5.8	6
tt1494652	7.1	11
tt14946632	7.2	14
tt1494665	8.6	32
tt1494762	6.9	31
tt1494794	6.3	621
tt1494821	8.0	21
tt1494828	5.5	114
tt14948338	5.6	1005
tt14948392	9.0	1511
tt14948432	6.2	157954
tt14949622	5.3	204
tt1494967	6.8	15
tt14950036	8.1	2898
tt14953072	5.8	29
tt14954082	7.0	617
tt14954498	6.0	17703
tt14954636	5.9	863
tt14955208	7.7	161
tt1495903	7.1	15
tt1495952	5.6	44
tt14959710	6.4	2302
tt14960220	7.1	11
tt14960258	5.2	39
tt14960344	7.8	521
tt14960394	6.9	31
tt1496040	3.6	109
tt14960612	6.1	5658
tt14960746	3.6	23
tt1496079	7.5	159
tt1496080	7.4	180
tt14961160	4.2	376
tt1496191	7.5	199
tt14962122	7.0	12
tt14962272	7.1	323
tt1496246	8.4	13
tt1496433	6.2	13
tt14965520	8.0	21
tt14965578	6.0	259
tt14965810	6.6	71
tt14966898	7.0	143739
tt14967472	7.1	5235
tt1496748	6.3	7
tt14967618	4.5	6184
tt14967714	8.3	26
tt1496775	1.0	11
tt1496776	5.5	6
tt14967958	6.7	725
tt1496822	4.2	6
tt14968638	8.6	10510
tt14968642	8.9	9482
tt14968644	8.6	7815
tt1496936	8.2	29
tt14972140	6.5	14
tt14972646	6.6	1174
tt14972654	8.1	14
tt14974032	7.5	129
tt14975378	5.4	69
tt1497563	6.5	3953
tt1497613	7.0	202
tt1497728	8.2	1531
tt1497731	8.0	1327
tt14977412	9.5	17
tt14978718	8.2	152
tt14978770	8.6	146
tt14978808	8.8	161
tt1497889	7.6	11
tt14979052	7.7	15245
tt1498005	7.6	5
tt14980078	6.3	13
tt1498202	7.0	103
tt1498204	7.4	100
tt1498205	7.3	87
tt14982518	8.6	1903
tt1498569	6.7	18715
tt14985698	5.4	26
tt14987256	8.7	34
tt14987274	7.5	2447
tt14988886	6.2	3617
tt14988916	6.1	1551
tt14988926	9.6	16
tt14989988	6.5	3453
tt14990030	4.0	226
tt14991556	7.5	111
tt14992232	5.6	2020
tt14992922	7.1	77322
tt14993352	5.2	4930
tt1499391	6.7	354
tt14995258	5.8	4457
tt1499639	6.3	346
tt1499658	6.9	486048
tt1499685	5.6	221
tt14998332	6.9	11
tt1499912	7.6	44
tt1499935	5.1	64
tt14999738	6.4	1111
tt1499979	7.3	110
tt1499983	7.2	86
tt15000156	6.3	6557
tt15000314	6.8	4334
tt1500058	6.8	8
tt15000762	7.7	47
tt1500099	7.4	13
tt1500140	7.0	303
tt1500213	6.5	21
tt1500231	4.3	14
tt1500232	6.2	69
tt1500234	6.8	10
tt15002384	8.4	29
tt15003736	9.7	7
tt15004078	5.2	177
tt1500491	5.6	36083
tt15006036	7.2	15
tt15006444	5.7	175
tt15006566	7.5	24926
tt15006754	4.8	2235
tt1500703	7.2	1010
tt15007114	7.2	981
tt1500878	7.0	29
tt1500898	6.2	9
tt15009428	5.6	98758
tt15010292	5.8	3644
tt15010590	7.0	1354
tt15010692	5.7	8203
tt15011112	4.8	125
tt15011630	5.0	15
tt15012756	7.0	211
tt15012848	7.2	19
tt15013004	6.4	47
tt15013010	7.2	35
tt15013012	7.3	33
tt1501341	8.6	8
tt1501630	6.9	36
tt1501640	2.7	47
tt15016590	5.8	24
tt1501661	8.1	20
tt15017012	8.3	520
tt15017152	6.5	172
tt15017504	7.6	293
tt15017552	3.4	140
tt15017810	7.7	13
tt15018224	6.2	1039
tt15018596	6.5	60
tt15019128	6.2	5247
tt1502091	7.7	90
tt15021042	2.5	7
tt15021084	2.5	7
tt15021376	2.5	7
tt15021510	2.5	7
tt15021586	2.5	7
tt15021742	2.5	7
tt15022184	5.3	3195
tt1502272	7.2	58
tt15023122	8.0	10
tt15023446	7.5	11
tt1502397	6.5	195650
tt1502404	5.4	106349
tt1502407	6.5	185574
tt1502422	6.3	430
tt1502528	8.0	30
tt15026724	8.2	14343
tt1502712	4.3	191600
tt15027200	7.2	48
tt15027604	8.6	17
tt15027858	9.5	26
tt1502981	7.2	373
tt1503016	8.7	10
tt15033192	5.7	28462
tt1503394	8.8	4036
tt1503403	7.9	3011
tt1503425	5.0	40
tt15034870	4.4	463
tt15034884	8.8	6
tt1503528	8.2	9
tt15035750	6.3	30
tt15036416	7.3	6398
tt15036558	8.4	10
tt1503734	7.7	14
tt15039206	6.2	24
tt1503948	8.4	757
tt15039492	5.8	2457
tt1503950	6.7	117
tt1503952	6.8	113
tt15040002	3.2	1072
tt15040500	4.9	996
tt15041346	8.2	20
tt15041836	4.4	9652
tt1504297	8.0	26
tt1504317	4.8	30
tt1504320	8.0	730525
tt15043686	6.4	1479
tt15044038	7.8	43
tt1504456	6.8	21
tt1504492	7.8	9
tt1504551	7.4	737
tt1504606	8.1	49
tt15046308	8.4	53
tt15046742	5.3	877
tt15047552	8.2	1734
tt15048606	5.7	6327
tt15049206	7.1	3551
tt15049210	1.8	1086
tt1505110	9.1	10
tt15051358	7.9	1082
tt1505260	4.1	335
tt1505349	7.3	38
tt15053524	8.2	430
tt1505380	7.2	88
tt15054962	7.7	16095
tt1505506	7.7	49
tt1505567	8.2	49
tt1505627	7.8	6
tt1505696	8.1	255
tt15057542	3.7	30
tt1505767	7.1	19
tt1505934	5.4	7
tt15060284	7.8	51
tt15061770	6.1	668
tt15062278	10.0	8
tt1506288	6.8	13
tt15063026	8.7	8
tt15063208	7.1	32
tt1506337	7.3	6
